-62,-204
-77,-185
-61,-305
-118,-338
-216,-280
-108,-154
-69,-87
-32,-53
-26,-379
-238,-403
-229,6
-54,-268
-66,-327
-234,-235
-117,-266
-37,-359
-254,-288
-127,-316
-141,-249
-197,-342
-172,-194
-151,-277
-307,-361
-128,-292
-208,-347
-165,-199
-23,-203
-221,-222
-175,-241
-8,-267
-183,-368
-100,-329
-212,-295
-111,-169
-162,-275
-230,-313
-262,-362
-45,-236
-259,-392
-297,-324
-171,-232
-271,-384
-306,-323
-210,-244
-99,14
-311,31
-76,-282
-223,13
-333,-343
-180,-383
-88,-274
-176,-332
-261,8
-300,36
-102,-413
-248,-325
-60,-247
-63,-142
-44,-137
-58,-346
-193,-224
-106,1
-49,-149
-167,-378
-51,-334
-92,-270
-226,-401
-67,-164
-33,-178
-13,-134
-148,-405
-177,-290
-93,-121
-286,-321
-124,-214
-158,28
-7,-285
-90,11
-105,-174
-253,-387
-5,-135
-20,-36
-96,-109
-11,-257
-291,-337
-39,-348
-104,-168
-91,-298
-113,-260
-130,-335
-112,7
-48,-371
-217,-273
-345,-354
-265,4
-312,-398
-404,-408
-188,-309
-122,-205
-21,-233
-184,-386
-352,-382
-287,-317
-80,-245
-83,-181
-237,-303
-155,-296
-27,-252
-14,-388
-56,-315
-302,53
-326,5
-336,-381
-351,-372
-240,61
-72,-272
-377,108
-143,-357
-55,-228
-85,-157
-279,82
-246,18
-192,50
-81,34
-101,-145
-182,105
-78,59
-40,-366
-119,24
-3,-144
-28,-170
-161,-213
-30,-38
-314,-399
-17,-225
-360,-369
-57,-107
-328,32
-73,-207
-150,-299
-65,94
-115,-189
-294,-397
-71,-365
-159,46
-375,64
-68,-340
-43,-196
-394,63
-59,-364
-22,-376
-256,-310
-147,-258
-10,-187
-393,-409
-79,-283
-64,-304
-75,-278
-129,35
-153,-190
-35,-186
-411,71
-353,-370
-269,2
-202,-374
-4,-9
-201,-373
3,58
-396,19
-86,-412
-34,-123
-1,-140
-163,78
-132,-139
-263,72
-218,43
-391,81
-89,40
-18,-114
-12,132
-319,134
-42,39
-19,154
-206,48
-94,-355
-133,16
-131,-173
-395,83
-239,84
-29,-406
-31,-330
89,144
-70,21
-74,10
-47,69
-402,103
-126,160
-251,92
-50,-349
-98,26
-15,-320
-211,-367
-84,147
-322,74
29,73
-52,181
-103,22
-243,99
-16,60
-110,-146
38,158
-385,129
-116,-156
-209,140
76,152
86,106
-6,-41
-46,145
107,164
-136,-380
88,98
-220,120
-344,68
-191,-400
-356,51
-308,125
-250,52
-120,65
93,95
-281,104
-125,-219
-389,191
-289,190
-95,9
-138,102
-82,-215
175,182
-410,209
33,155
126,137
-25,80
70,200
-24,-341
163,174
67,109
100,113
-284,168
12,116
77,133
124,187
57,122
37,110
-166,79
-331,153
-242,222
-152,90
42,66
-390,178
-318,193
15,228
146,169
142,248
96,128
127,218
-407,213
135,138
-200,85
-264,219
-97,157
-231,150
-255,188
-198,186
47,62
167,172
-160,119
-276,176
-179,233
30,199
-227,196
141,179
27,205
56,224
114,198
151,208
25,121
192,220
49,250
195,241
55,236
44,252
112,117
223,238
161,173
-350,91
149,247
17,285
23,254
221,243
159,276
-358,194
184,230
130,251
170,204
189,290
123,156
143,162
-363,148
216,232
-293,131
210,280
111,282
217,278
87,101
-2,300
75,244
177,259
136,139
207,246
249,310
97,261
-339,165
225,226
-195,260
-301,256
201,297
245,253
180,240
166,266
215,299
115,286
54,171
263,284
293,306
271,308
214,328
118,229
185,309
206,295
45,242
20,268
267,335
264,296
235,304
275,303
257,322
265,317
227,324
262,288
41,234
203,281
291,321
237,327
197,279
287,331
269,305
239,336
274,307
202,329
292,340
283,289
301,312
272,294
212,323
270,330
211,258
273,325
255,318
313,355
311,339
316,365
183,334
319,353
277,337
320,367
231,348
298,351
326,368
350,361
302,338
314,360
344,352
343,362
357,363
342,347
315,354
333,371
349,370
373,381
332,376
369,379
356,380
341,378
358,366
346,372
374,382
345,385
359,383
387,393
364,377
392,396
384,395
388,390
389,398
386,401
391,394
375,397
403,405
399,406
400,404
402,409
407,408
410,411
