-125,-127
-109,-202
-84,-160
-18,-34
-2,-184
-124,-189
-41,-67
-54,-199
-32,-161
-50,1
-24,-115
-12,-79
-23,-151
-130,-180
-111,-126
-153,-166
-63,-174
-148,-157
-14,-132
-15,4
-5,-85
-88,-93
-31,-104
-57,-119
-43,-150
-108,-198
-147,-149
-9,-193
-56,-195
-48,-75
-21,-80
-98,-176
-8,-164
-143,-158
-73,-191
-11,-35
-19,-140
-29,-197
-44,8
-71,-155
-113,2
-22,-192
-82,-154
-96,-129
-90,-95
-112,-188
-7,-46
-26,5
-120,19
-78,-107
-4,-178
-65,-162
-171,-203
-131,-138
-165,-181
-89,-156
-72,37
-13,33
-142,-167
-144,-200
-42,-121
-118,-134
-172,-179
-51,-58
-81,-159
-55,-110
-97,-101
-74,6
-39,52
-20,-146
-38,-69
-3,38
-86,-136
-37,-64
-36,-114
-83,50
-123,14
-1,-30
31,53
-68,-117
-17,-190
-27,-201
-52,-66
-106,13
24,26
-183,27
-105,-145
-177,17
-33,-141
-122,57
12,44
-16,-133
25,51
-59,49
-186,36
-49,-76
-91,-185
-53,-169
-139,82
-70,43
-61,30
-40,-168
-77,-173
-10,7
-194,-196
34,46
11,23
-102,-152
-116,35
41,85
16,22
40,91
-170,83
-60,45
-47,98
-103,32
-100,18
-99,60
-163,74
9,72
-92,3
-137,29
20,21
-45,92
65,106
-128,81
-87,97
67,78
66,77
55,88
-135,79
48,69
56,64
-28,54
70,107
87,90
-175,95
15,117
-187,58
-62,115
96,105
61,68
47,121
-25,104
-94,-182
63,84
10,108
42,99
28,94
39,71
113,123
62,86
59,101
80,111
93,102
89,120
103,126
-6,130
76,134
124,139
110,133
112,141
135,152
116,137
73,131
75,159
118,158
127,153
144,146
145,155
150,151
119,142
100,109
128,138
147,148
132,161
122,125
149,172
114,165
157,160
136,143
171,173
154,174
163,177
162,181
129,180
140,164
170,176
179,185
166,175
167,168
182,183
184,187
169,188
186,190
178,191
156,192
189,194
195,196
193,197
198,199
200,201
