-23,-74
-174,-231
-18,-83
-135,-302
-75,-327
-122,-254
-82,-150
-217,-344
-10,-322
-27,-242
-125,-216
-139,-179
-183,-241
-147,-169
-281,-284
-81,7
-184,-221
-53,-65
-173,-305
-91,-108
-118,-201
-98,-187
-262,-306
-146,-299
-137,-283
-268,-288
-275,2
-1,-107
-4,-142
-126,-291
-132,-345
-50,-199
-64,-318
-28,-259
-89,-350
-156,25
-52,-161
-180,-206
-152,-308
-21,-86
-134,-271
-295,-323
-80,-218
-175,-347
-70,-244
-202,-204
-39,-100
-136,-185
-96,-256
-195,-209
-22,-214
-211,-228
-93,-346
-151,-186
-164,-223
-167,-282
-190,-233
-109,-129
-238,-277
-51,-269
-166,-257
-58,-329
-13,-189
-234,-263
-251,-311
-104,16
-57,-133
-97,-301
-11,-42
-120,-324
-203,-230
-35,38
-171,-246
-117,-292
-24,-111
-232,45
-20,-119
-84,-314
-212,-245
-94,-274
-55,-331
-105,-287
-158,-316
-124,-207
-131,11
-34,-72
-29,-267
-153,-276
-296,-307
-76,-321
-7,-289
-99,28
-106,-194
-320,-343
-73,72
-243,-252
-163,-168
13,40
-138,-336
-32,-266
-110,31
-208,-248
32,37
-249,12
-60,-79
-264,48
-128,3
-69,-270
-3,-38
-335,42
-260,-339
-253,60
-154,-332
-157,29
-312,-333
-5,-62
-37,-145
-2,-68
-227,-349
-16,-71
-328,1
10,44
-87,-326
-191,20
-258,39
-148,111
-162,-239
-85,-237
-25,-127
-213,52
-56,-220
-236,-309
-198,67
-165,90
-330,19
-130,-143
-144,-297
-17,-278
-193,22
-6,8
-77,5
-44,57
-140,-222
34,121
-48,-319
-46,-141
-170,73
-229,84
-290,98
-197,4
-36,-247
-219,-226
-182,82
-19,14
-15,-61
15,126
-255,46
74,138
-92,-178
24,119
-54,-210
-78,-250
-313,81
-88,-235
-12,-160
-285,-294
-33,100
-113,-196
64,102
-149,-177
-102,131
-103,78
-40,-224
-334,105
-101,-200
23,56
-121,-341
-63,35
-188,107
-261,151
61,124
-59,77
-338,41
-45,65
-116,-181
68,110
-49,-265
-114,-342
-43,164
-41,51
71,109
-26,33
-337,103
-155,146
-115,36
-176,116
79,149
69,87
-298,143
-9,49
-215,113
27,104
-310,83
-90,-303
-192,18
-159,174
9,108
-273,150
-205,167
-31,137
66,94
43,136
21,26
97,184
-30,17
-340,91
-286,120
-8,176
75,175
114,129
88,89
70,185
-225,86
117,209
-95,-315
53,186
99,155
-172,-280
-47,115
6,95
-272,123
55,187
-67,-279
122,225
-304,199
101,198
162,181
30,223
140,159
163,166
-112,54
142,156
-240,160
-66,195
106,144
135,211
-325,141
50,196
-14,154
152,207
118,139
58,178
125,183
130,169
59,182
157,213
-300,127
200,206
93,234
132,133
173,212
-293,190
80,170
-348,245
134,203
204,222
128,249
168,205
112,201
76,96
62,192
-317,227
188,218
221,229
-123,216
161,180
171,228
189,241
47,197
92,248
148,177
219,257
153,253
63,252
165,255
158,232
85,266
233,242
193,271
240,289
147,273
208,247
217,238
237,250
202,285
214,256
194,258
226,269
145,210
283,284
268,286
172,231
215,275
236,262
235,292
191,294
230,276
220,254
239,264
265,288
224,301
280,295
243,251
274,304
261,263
270,302
279,296
282,309
244,297
259,306
272,307
293,315
179,281
246,317
260,300
308,319
303,322
290,314
267,318
278,299
313,321
311,323
287,316
312,330
291,324
305,329
298,310
320,333
277,326
327,328
335,336
331,332
334,339
337,340
325,342
338,341
343,346
344,347
345,348
